epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,1601.48,0.48932,0.38338,0.81533,0.9327,0.84284,0.92203,0.77859,0.44549,0.40141,0.80444,0.00115313,0.00115313,0.00115313
33,1651.39,0.49167,0.3884,0.81448,0.93562,0.85263,0.92787,0.78509,0.46929,0.37789,0.80732,0.00115,0.00115,0.00115
34,1702.65,0.49381,0.39007,0.81208,0.9351,0.86169,0.92407,0.76759,0.50745,0.38086,0.81088,0.00114688,0.00114688,0.00114688
35,1752.22,0.48263,0.38165,0.81759,0.92598,0.86221,0.92738,0.77623,0.45825,0.37944,0.80495,0.00114375,0.00114375,0.00114375
36,1801.91,0.48375,0.39238,0.81782,0.91955,0.87376,0.92428,0.79117,0.4284,0.3672,0.8031,0.00114062,0.00114062,0.00114062
37,1851.84,0.49004,0.38631,0.81571,0.94484,0.85382,0.92692,0.79196,0.42962,0.37398,0.79971,0.0011375,0.0011375,0.0011375
38,1901.74,0.50212,0.38329,0.81827,0.9258,0.87122,0.93113,0.7765,0.49529,0.37718,0.80654,0.00113437,0.00113437,0.00113437
39,1951.39,0.5017,0.38087,0.81545,0.94861,0.85499,0.93299,0.76884,0.51199,0.38045,0.81066,0.00113125,0.00113125,0.00113125
40,2001.17,0.48841,0.37003,0.81747,0.9561,0.86579,0.93698,0.79358,0.45181,0.35339,0.80395,0.00112813,0.00112813,0.00112813
41,2051.04,0.45705,0.3649,0.81242,0.94899,0.86575,0.93471,0.79843,0.42279,0.36016,0.79853,0.001125,0.001125,0.001125
42,2101.18,0.48486,0.37345,0.81369,0.94339,0.85234,0.92676,0.79254,0.4141,0.36241,0.80086,0.00112188,0.00112188,0.00112188
43,2150.96,0.48605,0.37079,0.81498,0.94413,0.87269,0.93075,0.77189,0.50404,0.37114,0.8067,0.00111875,0.00111875,0.00111875
44,2200.74,0.46786,0.35904,0.81245,0.94347,0.85569,0.92518,0.80025,0.42242,0.35842,0.79811,0.00111563,0.00111563,0.00111563
45,2250.57,0.47869,0.36513,0.81616,0.93752,0.88183,0.93974,0.7986,0.44061,0.34997,0.79791,0.0011125,0.0011125,0.0011125
46,2301.01,0.45913,0.35392,0.81207,0.95268,0.87463,0.94029,0.80249,0.43266,0.34307,0.79566,0.00110937,0.00110937,0.00110937
47,2350.81,0.44888,0.3473,0.81008,0.96159,0.87361,0.939,0.80739,0.43556,0.33442,0.79838,0.00110625,0.00110625,0.00110625
48,2400.87,0.4355,0.3427,0.80856,0.93454,0.88985,0.93411,0.80267,0.41388,0.33027,0.79629,0.00110313,0.00110313,0.00110313
49,2450.53,0.45954,0.35578,0.81326,0.95535,0.87352,0.93968,0.80561,0.42505,0.33655,0.79971,0.0011,0.0011,0.0011
50,2500.14,0.44995,0.36013,0.80818,0.9285,0.87944,0.93448,0.79862,0.4252,0.34715,0.79864,0.00109687,0.00109687,0.00109687
51,2549.79,0.4471,0.35147,0.806,0.94732,0.87199,0.93902,0.79662,0.45586,0.35816,0.7985,0.00109375,0.00109375,0.00109375
52,2600.15,0.4584,0.36457,0.80923,0.94158,0.86536,0.934,0.80745,0.40795,0.33542,0.79721,0.00109063,0.00109063,0.00109063
53,2649.97,0.44797,0.35155,0.8072,0.95731,0.86232,0.93475,0.80618,0.43017,0.33338,0.7994,0.0010875,0.0010875,0.0010875
54,2699.66,0.43835,0.33994,0.80482,0.96125,0.87314,0.94001,0.81687,0.40731,0.31765,0.79478,0.00108438,0.00108438,0.00108438
55,2749.74,0.4355,0.33853,0.80537,0.95041,0.87945,0.93834,0.79412,0.44205,0.34364,0.79522,0.00108125,0.00108125,0.00108125
56,2799.29,0.45282,0.35122,0.80889,0.92113,0.86104,0.92667,0.79623,0.40428,0.35692,0.79483,0.00107813,0.00107813,0.00107813
57,2849.02,0.4373,0.3407,0.81053,0.9184,0.88046,0.93061,0.79465,0.41848,0.36325,0.79542,0.001075,0.001075,0.001075
58,2899.33,0.44815,0.35629,0.81144,0.95463,0.8761,0.94527,0.81378,0.41629,0.32083,0.79568,0.00107188,0.00107188,0.00107188
59,2948.91,0.44582,0.34542,0.80991,0.95181,0.88537,0.94566,0.81607,0.38448,0.31613,0.79142,0.00106875,0.00106875,0.00106875
60,2998.66,0.44877,0.34114,0.80878,0.96269,0.86802,0.93356,0.81387,0.40283,0.3335,0.79199,0.00106563,0.00106563,0.00106563
61,3048.55,0.44436,0.33792,0.80697,0.92983,0.89932,0.94074,0.81598,0.41101,0.32401,0.79387,0.0010625,0.0010625,0.0010625
62,3098.26,0.423,0.32972,0.80596,0.96223,0.8816,0.9475,0.82614,0.38875,0.30745,0.79426,0.00105937,0.00105937,0.00105937
63,3148.11,0.42168,0.33225,0.80483,0.96447,0.87834,0.9516,0.82839,0.37922,0.31319,0.79046,0.00105625,0.00105625,0.00105625
64,3198.74,0.43803,0.33819,0.80535,0.94445,0.89024,0.94572,0.82008,0.39154,0.32733,0.79655,0.00105313,0.00105313,0.00105313
65,3248.31,0.43746,0.34113,0.8094,0.94353,0.88854,0.94105,0.81652,0.38995,0.32059,0.79098,0.00105,0.00105,0.00105
66,3298.18,0.42905,0.32594,0.80851,0.94666,0.89288,0.94745,0.81877,0.3955,0.31564,0.79237,0.00104688,0.00104688,0.00104688
67,3347.88,0.43109,0.33792,0.81074,0.94968,0.88129,0.94539,0.81728,0.40412,0.32218,0.79541,0.00104375,0.00104375,0.00104375
68,3397.63,0.43846,0.34157,0.80389,0.9597,0.86446,0.93931,0.8126,0.41327,0.32556,0.79222,0.00104063,0.00104063,0.00104063
69,3447.37,0.42621,0.33545,0.80572,0.94626,0.88714,0.94553,0.81488,0.41873,0.32226,0.7938,0.0010375,0.0010375,0.0010375
70,3497.46,0.43281,0.33162,0.80572,0.93816,0.89423,0.94456,0.81903,0.39083,0.31162,0.79214,0.00103438,0.00103438,0.00103438
71,3547.01,0.42658,0.3252,0.80563,0.94923,0.88577,0.94766,0.81677,0.41105,0.31513,0.79344,0.00103125,0.00103125,0.00103125
72,3596.66,0.43133,0.33149,0.80646,0.94578,0.90002,0.94594,0.8268,0.39115,0.30526,0.79334,0.00102812,0.00102812,0.00102812
73,3646.33,0.417,0.3189,0.8022,0.9557,0.87699,0.94501,0.8313,0.36438,0.3082,0.78847,0.001025,0.001025,0.001025
74,3696.15,0.41554,0.32244,0.80205,0.96043,0.87007,0.93638,0.81963,0.38556,0.31586,0.78983,0.00102187,0.00102187,0.00102187
75,3745.8,0.41414,0.3193,0.80236,0.94279,0.89629,0.94675,0.82677,0.36376,0.31194,0.78808,0.00101875,0.00101875,0.00101875
76,3795.74,0.40984,0.31477,0.8022,0.94144,0.88529,0.9395,0.82823,0.38505,0.30116,0.79134,0.00101563,0.00101563,0.00101563
77,3845.31,0.41171,0.31436,0.80152,0.95711,0.89328,0.94517,0.82811,0.37676,0.30609,0.78957,0.0010125,0.0010125,0.0010125
78,3894.93,0.40726,0.31303,0.79888,0.94895,0.87988,0.94678,0.83585,0.36359,0.31582,0.78789,0.00100938,0.00100938,0.00100938
79,3944.87,0.42947,0.32628,0.80312,0.95671,0.89195,0.94527,0.81092,0.4333,0.31497,0.79507,0.00100625,0.00100625,0.00100625
80,3994.44,0.43251,0.32665,0.80572,0.96641,0.88711,0.94451,0.82821,0.38114,0.29757,0.79324,0.00100313,0.00100313,0.00100313
81,4044.01,0.40151,0.31081,0.80348,0.95684,0.89639,0.94735,0.82857,0.37593,0.29582,0.78961,0.001,0.001,0.001
82,4097.24,0.40393,0.31246,0.80062,0.94069,0.8885,0.94309,0.8318,0.36097,0.29254,0.78758,0.000996875,0.000996875,0.000996875
83,4149.84,0.40918,0.3115,0.80379,0.94988,0.89036,0.94579,0.83246,0.3752,0.30072,0.79062,0.00099375,0.00099375,0.00099375
84,4202.37,0.40638,0.30515,0.80001,0.94145,0.87825,0.93858,0.8264,0.35354,0.31641,0.78778,0.000990625,0.000990625,0.000990625
85,4251.94,0.39803,0.30471,0.80294,0.93328,0.88953,0.94026,0.8252,0.37123,0.31017,0.79281,0.0009875,0.0009875,0.0009875
86,4301.5,0.40776,0.31327,0.80202,0.94748,0.8962,0.94733,0.81234,0.40904,0.31546,0.79304,0.000984375,0.000984375,0.000984375
87,4351.17,0.42423,0.31897,0.80108,0.95024,0.8869,0.94491,0.83434,0.36145,0.3005,0.78797,0.00098125,0.00098125,0.00098125
88,4401.16,0.4216,0.3145,0.80142,0.94589,0.89229,0.94339,0.82368,0.37164,0.3027,0.78823,0.000978125,0.000978125,0.000978125
89,4450.69,0.40745,0.30176,0.79965,0.96582,0.88226,0.94787,0.83193,0.37065,0.29245,0.78769,0.000975,0.000975,0.000975
90,4500.41,0.40156,0.30047,0.79958,0.96206,0.8836,0.94754,0.8304,0.38264,0.30041,0.78924,0.000971875,0.000971875,0.000971875
91,4550.17,0.40489,0.30302,0.80225,0.95542,0.88966,0.94823,0.83757,0.36148,0.2909,0.7898,0.00096875,0.00096875,0.00096875
92,4599.97,0.39546,0.30513,0.7995,0.95295,0.89256,0.94778,0.83569,0.35677,0.28785,0.7879,0.000965625,0.000965625,0.000965625
93,4649.55,0.40577,0.30703,0.80157,0.95617,0.89007,0.94589,0.83104,0.35949,0.29248,0.78885,0.0009625,0.0009625,0.0009625
94,4699.29,0.41124,0.31213,0.80161,0.95237,0.90039,0.94844,0.83487,0.37835,0.29284,0.79069,0.000959375,0.000959375,0.000959375
95,4748.94,0.39957,0.30089,0.79858,0.94314,0.89464,0.95067,0.83794,0.35115,0.29271,0.78642,0.00095625,0.00095625,0.00095625
96,4802.31,0.40024,0.30092,0.79713,0.95663,0.89126,0.95031,0.83777,0.35499,0.2913,0.78756,0.000953125,0.000953125,0.000953125
97,4851.93,0.39657,0.29765,0.7968,0.95881,0.89489,0.95262,0.83022,0.397,0.28961,0.78852,0.00095,0.00095,0.00095
98,4901.62,0.39128,0.29672,0.79676,0.95221,0.88927,0.94384,0.83829,0.34896,0.28579,0.78605,0.000946875,0.000946875,0.000946875
99,4954.7,0.38362,0.29115,0.79858,0.95411,0.88467,0.94584,0.83328,0.36318,0.28913,0.78691,0.00094375,0.00094375,0.00094375
100,5004.33,0.39372,0.29737,0.80073,0.9602,0.89651,0.95062,0.83883,0.37257,0.28429,0.78823,0.000940625,0.000940625,0.000940625
101,5054.12,0.39496,0.30128,0.79998,0.96508,0.88828,0.9486,0.83698,0.36773,0.28247,0.78733,0.0009375,0.0009375,0.0009375
102,5103.77,0.39533,0.30107,0.79641,0.9487,0.88874,0.94915,0.84163,0.35302,0.29071,0.78616,0.000934375,0.000934375,0.000934375
103,5153.56,0.39928,0.30103,0.80013,0.95248,0.88719,0.9516,0.84286,0.33804,0.28504,0.78493,0.00093125,0.00093125,0.00093125
104,5203.29,0.38541,0.28984,0.7963,0.95134,0.89344,0.95037,0.84616,0.34705,0.28464,0.78459,0.000928125,0.000928125,0.000928125
105,5252.98,0.38952,0.29296,0.79546,0.95508,0.8865,0.95282,0.84384,0.35589,0.29654,0.78529,0.000925,0.000925,0.000925
106,5302.62,0.38663,0.29873,0.80142,0.94504,0.90533,0.95259,0.84784,0.34156,0.28264,0.78675,0.000921875,0.000921875,0.000921875
107,5352.42,0.39757,0.30342,0.79854,0.96642,0.88545,0.94645,0.8252,0.38472,0.29512,0.79029,0.00091875,0.00091875,0.00091875
108,5401.96,0.39597,0.29937,0.80135,0.93927,0.89248,0.94178,0.82424,0.36924,0.3084,0.78727,0.000915625,0.000915625,0.000915625
109,5451.56,0.39205,0.29958,0.79615,0.95482,0.89191,0.94426,0.83547,0.35902,0.28378,0.78588,0.0009125,0.0009125,0.0009125
110,5501.05,0.39319,0.29874,0.79867,0.93162,0.91123,0.9499,0.83844,0.36283,0.29403,0.78712,0.000909375,0.000909375,0.000909375
111,5550.6,0.38878,0.29601,0.79731,0.95297,0.89531,0.9487,0.84205,0.33934,0.2724,0.78531,0.00090625,0.00090625,0.00090625
112,5600.13,0.38595,0.29258,0.79614,0.94549,0.8987,0.94624,0.84095,0.34287,0.26959,0.78535,0.000903125,0.000903125,0.000903125
113,5649.56,0.38545,0.28895,0.79736,0.95218,0.89822,0.95191,0.83487,0.38503,0.28207,0.78809,0.0009,0.0009,0.0009
114,5699.03,0.37997,0.2869,0.79968,0.95973,0.90192,0.95346,0.84739,0.34576,0.26742,0.78512,0.000896875,0.000896875,0.000896875
115,5748.82,0.36967,0.28227,0.795,0.9481,0.90035,0.95048,0.84317,0.34645,0.27916,0.7854,0.00089375,0.00089375,0.00089375
116,5798.32,0.38529,0.29501,0.79865,0.95713,0.89964,0.94864,0.84246,0.35892,0.28674,0.7857,0.000890625,0.000890625,0.000890625
117,5847.86,0.38288,0.2902,0.79965,0.95845,0.89836,0.95133,0.84061,0.3469,0.28622,0.78569,0.0008875,0.0008875,0.0008875
118,5897.45,0.37696,0.29355,0.79702,0.95007,0.89983,0.94765,0.84317,0.33501,0.27684,0.78524,0.000884375,0.000884375,0.000884375
119,5946.93,0.38405,0.29835,0.79715,0.94642,0.90366,0.94936,0.83409,0.38367,0.295,0.7895,0.00088125,0.00088125,0.00088125
120,5996.58,0.38958,0.29566,0.79899,0.96535,0.88753,0.95016,0.84455,0.34929,0.28057,0.78705,0.000878125,0.000878125,0.000878125
121,6053.26,0.37798,0.29336,0.79712,0.96483,0.89102,0.94851,0.84336,0.34194,0.28192,0.78549,0.000875,0.000875,0.000875
122,6102.7,0.37544,0.28814,0.79712,0.95127,0.89553,0.94545,0.82988,0.36068,0.28503,0.78882,0.000871875,0.000871875,0.000871875
123,6155.49,0.38402,0.29143,0.7965,0.95622,0.90136,0.94624,0.84038,0.34524,0.28317,0.78628,0.00086875,0.00086875,0.00086875
124,6205.16,0.37061,0.28646,0.79297,0.96431,0.90164,0.95625,0.84826,0.35644,0.28278,0.78515,0.000865625,0.000865625,0.000865625
125,6254.74,0.36976,0.28189,0.79796,0.94545,0.90573,0.95179,0.85178,0.33014,0.27051,0.78581,0.0008625,0.0008625,0.0008625
126,6304.49,0.36992,0.28914,0.79829,0.96266,0.89098,0.94386,0.84391,0.33775,0.27927,0.78439,0.000859375,0.000859375,0.000859375
127,6354.05,0.37414,0.28827,0.79775,0.96035,0.89792,0.95265,0.84819,0.33437,0.27324,0.78511,0.00085625,0.00085625,0.00085625
128,6403.62,0.37836,0.28838,0.7986,0.95861,0.90362,0.95276,0.84575,0.34004,0.28114,0.78506,0.000853125,0.000853125,0.000853125
129,6456.03,0.38224,0.28568,0.79646,0.95427,0.90394,0.95414,0.84245,0.35194,0.27299,0.78694,0.00085,0.00085,0.00085
130,6505.66,0.37672,0.28249,0.79656,0.94704,0.90797,0.95447,0.85006,0.32431,0.26225,0.78588,0.000846875,0.000846875,0.000846875
131,6555.1,0.36957,0.28108,0.79489,0.9475,0.90786,0.95228,0.84886,0.3408,0.26927,0.78471,0.00084375,0.00084375,0.00084375
132,6604.65,0.3702,0.27985,0.79085,0.95913,0.89323,0.95277,0.84931,0.3314,0.27178,0.78386,0.000840625,0.000840625,0.000840625
133,6654.23,0.36359,0.27534,0.79282,0.96554,0.89712,0.95521,0.8496,0.33077,0.26825,0.78213,0.0008375,0.0008375,0.0008375
134,6703.66,0.378,0.28082,0.80103,0.96346,0.90856,0.95752,0.84621,0.36485,0.27609,0.78691,0.000834375,0.000834375,0.000834375
135,6756.91,0.38482,0.28529,0.79715,0.96117,0.90504,0.95862,0.85651,0.3317,0.26573,0.78285,0.00083125,0.00083125,0.00083125
136,6806.98,0.36917,0.2774,0.79403,0.97233,0.89626,0.95295,0.85402,0.32333,0.26073,0.78301,0.000828125,0.000828125,0.000828125
137,6856.46,0.35849,0.27011,0.79149,0.95865,0.90401,0.95587,0.85541,0.32677,0.2605,0.78313,0.000825,0.000825,0.000825
138,6906.03,0.36217,0.2726,0.79243,0.95984,0.9011,0.94691,0.84563,0.32888,0.27092,0.78472,0.000821875,0.000821875,0.000821875
139,6955.55,0.37584,0.2796,0.79663,0.96221,0.90316,0.954,0.84972,0.33508,0.26757,0.78409,0.00081875,0.00081875,0.00081875
140,7004.99,0.36433,0.27162,0.79282,0.96593,0.91292,0.95817,0.85418,0.32589,0.26293,0.78416,0.000815625,0.000815625,0.000815625
141,7054.44,0.36633,0.27398,0.79593,0.95238,0.91236,0.95333,0.8545,0.3354,0.26451,0.78422,0.0008125,0.0008125,0.0008125
142,7103.98,0.36462,0.26942,0.79299,0.95716,0.90768,0.95016,0.84888,0.33802,0.26536,0.78333,0.000809375,0.000809375,0.000809375
143,7153.45,0.36336,0.27083,0.79346,0.95941,0.90197,0.95423,0.85372,0.32144,0.25941,0.78345,0.00080625,0.00080625,0.00080625
144,7202.99,0.36732,0.27269,0.79428,0.96731,0.89914,0.95708,0.85081,0.33282,0.25996,0.78266,0.000803125,0.000803125,0.000803125
145,7252.54,0.36027,0.26907,0.79177,0.96772,0.90085,0.95632,0.8567,0.33472,0.2616,0.78285,0.0008,0.0008,0.0008
146,7302.2,0.36866,0.27399,0.79109,0.96344,0.90087,0.95689,0.84845,0.34793,0.26934,0.78372,0.000796875,0.000796875,0.000796875
147,7351.67,0.36512,0.27121,0.7971,0.9622,0.90932,0.95972,0.85811,0.33185,0.25688,0.78279,0.00079375,0.00079375,0.00079375
148,7401.48,0.35525,0.26576,0.79498,0.95876,0.89392,0.95018,0.85024,0.31731,0.26881,0.78202,0.000790625,0.000790625,0.000790625
149,7450.94,0.3543,0.26621,0.79677,0.96007,0.89688,0.95285,0.85266,0.32401,0.26476,0.78104,0.0007875,0.0007875,0.0007875
150,7503.75,0.3574,0.26532,0.79234,0.96888,0.89498,0.95173,0.85324,0.32528,0.26044,0.78245,0.000784375,0.000784375,0.000784375
151,7553.3,0.35135,0.26659,0.79305,0.97308,0.88535,0.95127,0.85278,0.32403,0.26185,0.78284,0.00078125,0.00078125,0.00078125
152,7602.72,0.35777,0.26877,0.79283,0.95852,0.90146,0.95469,0.85624,0.32756,0.25973,0.78176,0.000778125,0.000778125,0.000778125
153,7655.23,0.36648,0.27214,0.79143,0.94653,0.91603,0.95701,0.86065,0.32091,0.26159,0.78203,0.000775,0.000775,0.000775
154,7705.02,0.35407,0.26512,0.79186,0.95799,0.90499,0.95373,0.85517,0.31863,0.25796,0.77989,0.000771875,0.000771875,0.000771875
155,7754.49,0.35632,0.26891,0.79103,0.95857,0.90326,0.94932,0.85087,0.32719,0.25691,0.78169,0.00076875,0.00076875,0.00076875
156,7804.06,0.36132,0.27177,0.79093,0.96008,0.89601,0.9518,0.85216,0.32129,0.26531,0.78146,0.000765625,0.000765625,0.000765625
157,7853.73,0.35628,0.27195,0.79216,0.95974,0.89325,0.95292,0.85162,0.33107,0.27276,0.78412,0.0007625,0.0007625,0.0007625
158,7903.22,0.36345,0.27331,0.7948,0.97201,0.88871,0.95041,0.85201,0.32284,0.27115,0.78342,0.000759375,0.000759375,0.000759375
159,7952.76,0.35644,0.27092,0.79131,0.96416,0.8989,0.95477,0.85752,0.3192,0.25787,0.78052,0.00075625,0.00075625,0.00075625
160,8002.4,0.35591,0.26583,0.79141,0.96795,0.89033,0.95492,0.85701,0.31831,0.25582,0.78133,0.000753125,0.000753125,0.000753125
161,8051.84,0.3541,0.26608,0.7942,0.95423,0.90519,0.95243,0.85754,0.31638,0.25639,0.78425,0.00075,0.00075,0.00075
162,8101.4,0.35755,0.26653,0.79339,0.96717,0.89427,0.95374,0.85852,0.31587,0.25863,0.78238,0.000746875,0.000746875,0.000746875
163,8150.94,0.35428,0.26175,0.7897,0.95128,0.91339,0.95636,0.8591,0.32794,0.2606,0.78652,0.00074375,0.00074375,0.00074375
164,8200.33,0.34599,0.26217,0.79429,0.96738,0.90589,0.95519,0.85858,0.31642,0.25025,0.7815,0.000740625,0.000740625,0.000740625
165,8249.95,0.35191,0.26083,0.79073,0.96261,0.91001,0.95551,0.85922,0.3214,0.25694,0.78208,0.0007375,0.0007375,0.0007375
166,8299.5,0.34721,0.25893,0.7946,0.95629,0.90661,0.953,0.85539,0.32885,0.2592,0.78273,0.000734375,0.000734375,0.000734375
167,8349,0.35361,0.26284,0.79258,0.96164,0.90945,0.95484,0.85504,0.31621,0.26151,0.78413,0.00073125,0.00073125,0.00073125
168,8398.53,0.3483,0.2618,0.79163,0.96762,0.89302,0.95197,0.85493,0.33312,0.2638,0.7844,0.000728125,0.000728125,0.000728125
169,8448.12,0.35108,0.26786,0.79487,0.9638,0.89609,0.95435,0.85756,0.33199,0.25895,0.78077,0.000725,0.000725,0.000725
170,8497.58,0.35685,0.26809,0.79372,0.96388,0.90046,0.95411,0.85843,0.32085,0.25355,0.78146,0.000721875,0.000721875,0.000721875
171,8547.13,0.35345,0.26275,0.79496,0.95424,0.9115,0.95772,0.85923,0.31851,0.25716,0.78185,0.00071875,0.00071875,0.00071875
172,8596.69,0.34278,0.25471,0.78878,0.95785,0.91202,0.95634,0.85839,0.32436,0.25483,0.78201,0.000715625,0.000715625,0.000715625
173,8646.15,0.351,0.25716,0.78888,0.96885,0.90433,0.95517,0.86265,0.3248,0.25101,0.78184,0.0007125,0.0007125,0.0007125
174,8695.96,0.35286,0.25654,0.79158,0.97622,0.90333,0.95475,0.86351,0.31132,0.24942,0.78005,0.000709375,0.000709375,0.000709375
175,8745.8,0.35509,0.26169,0.79084,0.96204,0.90852,0.9528,0.8622,0.3184,0.2487,0.78027,0.00070625,0.00070625,0.00070625
176,8795.32,0.33497,0.25374,0.79065,0.97103,0.90941,0.95517,0.86642,0.30043,0.24344,0.77948,0.000703125,0.000703125,0.000703125
177,8845.05,0.34935,0.26003,0.78994,0.96901,0.90623,0.95422,0.85286,0.32201,0.24986,0.78027,0.0007,0.0007,0.0007
178,8894.67,0.3504,0.25986,0.78954,0.97054,0.90743,0.95699,0.84847,0.33742,0.25526,0.78256,0.000696875,0.000696875,0.000696875
179,8947.58,0.35702,0.26417,0.78987,0.96895,0.91102,0.9553,0.85965,0.32653,0.24907,0.78194,0.00069375,0.00069375,0.00069375
180,8997.1,0.34302,0.25506,0.79038,0.95979,0.90458,0.95742,0.86925,0.30365,0.24372,0.78012,0.000690625,0.000690625,0.000690625
181,9046.97,0.34306,0.24985,0.79267,0.95089,0.91142,0.95673,0.86411,0.313,0.25253,0.78042,0.0006875,0.0006875,0.0006875
182,9096.44,0.35064,0.25934,0.79435,0.96827,0.90821,0.95952,0.86549,0.32043,0.25187,0.78047,0.000684375,0.000684375,0.000684375
183,9145.9,0.34186,0.25428,0.78975,0.96575,0.90658,0.9557,0.86851,0.3058,0.24428,0.77903,0.00068125,0.00068125,0.00068125
184,9195.41,0.34221,0.25017,0.78749,0.96791,0.90846,0.95508,0.86637,0.30326,0.24439,0.77951,0.000678125,0.000678125,0.000678125
