epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,3859.56,0.43305,0.3341,0.80544,0.94925,0.8933,0.95691,0.83973,0.40522,0.33735,0.78609,0.0007125,0.0007125,0.0007125
174,3881.92,0.42783,0.33283,0.80138,0.93014,0.92276,0.96071,0.85274,0.37883,0.3286,0.78364,0.000709375,0.000709375,0.000709375
175,3904.14,0.43033,0.33658,0.80267,0.93913,0.91586,0.96198,0.84184,0.40851,0.32851,0.78567,0.00070625,0.00070625,0.00070625
176,3926.24,0.40715,0.32433,0.80223,0.96393,0.89593,0.95938,0.84531,0.38509,0.32134,0.78451,0.000703125,0.000703125,0.000703125
177,3948.52,0.42344,0.33073,0.80105,0.94482,0.90792,0.95596,0.83698,0.40942,0.33798,0.78624,0.0007,0.0007,0.0007
178,3970.84,0.42558,0.33233,0.80539,0.94821,0.90726,0.96009,0.84611,0.3915,0.33413,0.7867,0.000696875,0.000696875,0.000696875
179,3993.18,0.43637,0.33786,0.80639,0.94566,0.89939,0.95576,0.84257,0.38122,0.34867,0.7862,0.00069375,0.00069375,0.00069375
180,4015.45,0.42633,0.3351,0.80535,0.94795,0.9027,0.95541,0.84535,0.38064,0.33769,0.78517,0.000690625,0.000690625,0.000690625
181,4037.66,0.42772,0.33442,0.80408,0.93968,0.91789,0.96004,0.84368,0.38592,0.33418,0.78354,0.0006875,0.0006875,0.0006875
182,4059.9,0.42318,0.33482,0.80541,0.94283,0.91377,0.95899,0.8491,0.37946,0.32539,0.78358,0.000684375,0.000684375,0.000684375
183,4082.2,0.42246,0.33213,0.80029,0.94451,0.89621,0.95706,0.84749,0.38158,0.32847,0.78539,0.00068125,0.00068125,0.00068125
184,4104.43,0.42355,0.32997,0.80009,0.9493,0.90315,0.95919,0.8413,0.39827,0.33275,0.78647,0.000678125,0.000678125,0.000678125
185,4126.73,0.42727,0.33055,0.7993,0.94045,0.90188,0.95664,0.83862,0.40372,0.33463,0.7863,0.000675,0.000675,0.000675
186,4148.96,0.42288,0.32772,0.80449,0.94829,0.89655,0.95494,0.85087,0.3815,0.3313,0.78424,0.000671875,0.000671875,0.000671875
187,4171.15,0.40921,0.32341,0.80175,0.94314,0.91776,0.96208,0.84955,0.37758,0.32445,0.78232,0.00066875,0.00066875,0.00066875
188,4193.29,0.40886,0.32219,0.8001,0.95042,0.9069,0.96172,0.85203,0.37905,0.32271,0.78255,0.000665625,0.000665625,0.000665625
189,4215.46,0.41702,0.32433,0.7994,0.92991,0.91005,0.95723,0.8462,0.38316,0.33169,0.78309,0.0006625,0.0006625,0.0006625
190,4237.76,0.42508,0.32736,0.80185,0.94749,0.90086,0.95924,0.84674,0.38814,0.32646,0.78285,0.000659375,0.000659375,0.000659375
191,4260.74,0.41069,0.32388,0.79493,0.93777,0.90445,0.95579,0.83692,0.40162,0.33663,0.78428,0.00065625,0.00065625,0.00065625
192,4282.36,0.41154,0.32617,0.79424,0.9396,0.89629,0.9538,0.83235,0.40514,0.34398,0.78478,0.000653125,0.000653125,0.000653125
193,4303.96,0.40397,0.31847,0.79733,0.93472,0.89459,0.95047,0.83227,0.40616,0.33761,0.78684,0.00065,0.00065,0.00065
194,4325.52,0.41438,0.32391,0.7952,0.94047,0.90636,0.95257,0.8385,0.38758,0.3419,0.78707,0.000646875,0.000646875,0.000646875
195,4347.13,0.40758,0.31932,0.79597,0.93532,0.9093,0.95491,0.84289,0.39086,0.34028,0.78558,0.00064375,0.00064375,0.00064375
196,4368.74,0.41272,0.32652,0.79633,0.9446,0.89931,0.95591,0.83945,0.38573,0.34233,0.78522,0.000640625,0.000640625,0.000640625
197,4390.32,0.41404,0.32662,0.79416,0.94806,0.90699,0.95561,0.84498,0.39161,0.33377,0.78565,0.0006375,0.0006375,0.0006375
198,4411.94,0.41354,0.3221,0.79585,0.92308,0.90803,0.95796,0.84238,0.38231,0.34123,0.78394,0.000634375,0.000634375,0.000634375
199,4433.52,0.41668,0.32537,0.79479,0.94437,0.90777,0.95816,0.84121,0.40799,0.33773,0.78774,0.00063125,0.00063125,0.00063125
200,4455.13,0.40563,0.31978,0.78985,0.9392,0.91118,0.95749,0.84294,0.3798,0.33814,0.78482,0.000628125,0.000628125,0.000628125
