epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,379.902,0.6471,0.59153,0.83699,0.87532,0.78053,0.85921,0.67548,0.59523,0.56064,0.81538,0.00116562,0.00116562,0.00116562
29,393.235,0.64073,0.58239,0.83767,0.88201,0.77617,0.86345,0.67355,0.58736,0.58563,0.81624,0.0011625,0.0011625,0.0011625
30,406.692,0.63357,0.57223,0.8366,0.88549,0.78465,0.86922,0.6565,0.67284,0.55181,0.81867,0.00115938,0.00115938,0.00115938
31,420.044,0.62244,0.56542,0.83521,0.89459,0.78748,0.86746,0.66241,0.65388,0.54448,0.8155,0.00115625,0.00115625,0.00115625
32,433.652,0.62789,0.56203,0.83213,0.84804,0.77573,0.8565,0.67807,0.56348,0.56205,0.81079,0.00115313,0.00115313,0.00115313
33,447.111,0.62244,0.55959,0.8318,0.87608,0.76829,0.86246,0.68653,0.57132,0.53586,0.8109,0.00115,0.00115,0.00115
34,460.577,0.64261,0.56147,0.83092,0.86794,0.77821,0.86489,0.66896,0.63693,0.55882,0.81947,0.00114688,0.00114688,0.00114688
35,473.933,0.62504,0.55685,0.83599,0.87102,0.79061,0.87027,0.67824,0.62037,0.53682,0.81496,0.00114375,0.00114375,0.00114375
36,487.346,0.63186,0.56313,0.83793,0.89126,0.77341,0.86573,0.6739,0.62467,0.53228,0.81445,0.00114062,0.00114062,0.00114062
37,500.702,0.61795,0.557,0.83374,0.86537,0.80759,0.87251,0.69942,0.53834,0.49391,0.80699,0.0011375,0.0011375,0.0011375
38,514.357,0.62526,0.54136,0.83269,0.8847,0.80137,0.87642,0.6844,0.61625,0.52001,0.815,0.00113437,0.00113437,0.00113437
39,527.751,0.60834,0.52765,0.83105,0.88037,0.79246,0.8757,0.70074,0.55984,0.49921,0.80547,0.00113125,0.00113125,0.00113125
40,541.197,0.62822,0.54425,0.83355,0.8612,0.80721,0.86989,0.69835,0.53157,0.51977,0.80784,0.00112813,0.00112813,0.00112813
41,554.534,0.60013,0.52593,0.83029,0.88935,0.78979,0.87416,0.6902,0.57592,0.50847,0.80901,0.001125,0.001125,0.001125
42,567.98,0.59707,0.51279,0.82934,0.87506,0.74857,0.85849,0.68683,0.52316,0.59218,0.80754,0.00112188,0.00112188,0.00112188
43,581.371,0.61466,0.53183,0.8312,0.89897,0.79469,0.87283,0.67963,0.5987,0.49855,0.81048,0.00111875,0.00111875,0.00111875
44,594.867,0.59105,0.5064,0.82856,0.87359,0.80187,0.87772,0.70721,0.52726,0.48806,0.80198,0.00111563,0.00111563,0.00111563
45,608.302,0.59591,0.51039,0.831,0.89593,0.7879,0.88121,0.71245,0.55673,0.47334,0.80389,0.0011125,0.0011125,0.0011125
46,621.776,0.59907,0.50928,0.83016,0.88763,0.80551,0.87786,0.69188,0.58575,0.49504,0.811,0.00110937,0.00110937,0.00110937
47,635.14,0.5892,0.50614,0.82914,0.88637,0.81417,0.8856,0.71423,0.53539,0.46927,0.80654,0.00110625,0.00110625,0.00110625
48,648.594,0.58376,0.49986,0.82784,0.87354,0.81783,0.88266,0.70178,0.54948,0.47978,0.80735,0.00110313,0.00110313,0.00110313
49,661.943,0.59885,0.50102,0.82938,0.87566,0.81435,0.87435,0.6773,0.63717,0.4964,0.81176,0.0011,0.0011,0.0011
50,675.49,0.58785,0.49938,0.82511,0.889,0.80875,0.88691,0.71918,0.53565,0.46446,0.80165,0.00109687,0.00109687,0.00109687
51,688.89,0.57752,0.48813,0.82411,0.8984,0.80204,0.88104,0.71827,0.51728,0.46532,0.80032,0.00109375,0.00109375,0.00109375
52,702.332,0.58745,0.49073,0.82573,0.90203,0.79854,0.88857,0.70428,0.57981,0.46172,0.80826,0.00109063,0.00109063,0.00109063
53,715.679,0.57428,0.47339,0.82249,0.90292,0.79429,0.8826,0.70868,0.54784,0.46346,0.80426,0.0010875,0.0010875,0.0010875
54,729.089,0.55583,0.46939,0.81643,0.89801,0.80114,0.88571,0.72048,0.53764,0.45403,0.80394,0.00108438,0.00108438,0.00108438
55,742.459,0.57894,0.47679,0.82402,0.90496,0.80548,0.89021,0.71814,0.53333,0.45301,0.80223,0.00108125,0.00108125,0.00108125
56,755.993,0.5814,0.48373,0.82408,0.8723,0.81163,0.87766,0.72142,0.51049,0.44909,0.80101,0.00107813,0.00107813,0.00107813
57,769.36,0.55967,0.47779,0.82491,0.89899,0.80076,0.89063,0.72023,0.52009,0.44746,0.80231,0.001075,0.001075,0.001075
58,782.784,0.56954,0.4755,0.82639,0.8863,0.82617,0.8956,0.72168,0.53919,0.45317,0.80466,0.00107188,0.00107188,0.00107188
59,796.234,0.58604,0.4812,0.828,0.8608,0.81269,0.88141,0.70088,0.56764,0.49355,0.80857,0.00106875,0.00106875,0.00106875
60,809.622,0.5771,0.47166,0.82477,0.91278,0.80979,0.89196,0.71228,0.57459,0.45384,0.8073,0.00106563,0.00106563,0.00106563
61,823.066,0.56974,0.46163,0.82371,0.90948,0.81539,0.89397,0.72769,0.49028,0.43003,0.79858,0.0010625,0.0010625,0.0010625
62,836.653,0.56641,0.46933,0.82478,0.87911,0.83202,0.89365,0.72102,0.55977,0.44994,0.80335,0.00105937,0.00105937,0.00105937
63,850.032,0.56878,0.465,0.82111,0.89608,0.81061,0.89059,0.72934,0.49435,0.4626,0.80271,0.00105625,0.00105625,0.00105625
64,863.474,0.56293,0.45957,0.82212,0.91347,0.82345,0.89936,0.72747,0.5378,0.44434,0.80291,0.00105313,0.00105313,0.00105313
65,876.821,0.56298,0.45647,0.8229,0.91284,0.8049,0.88679,0.72961,0.51214,0.43459,0.79912,0.00105,0.00105,0.00105
66,890.212,0.56027,0.45036,0.82386,0.89466,0.82964,0.89877,0.7019,0.64398,0.46777,0.80786,0.00104688,0.00104688,0.00104688
67,903.597,0.55513,0.45798,0.8244,0.89761,0.82526,0.8925,0.73315,0.49022,0.43332,0.79943,0.00104375,0.00104375,0.00104375
68,917.179,0.54504,0.44795,0.81877,0.90245,0.82662,0.89574,0.73963,0.47367,0.42384,0.79646,0.00104063,0.00104063,0.00104063
69,930.607,0.55306,0.45572,0.82082,0.89962,0.82472,0.89813,0.71958,0.58109,0.44224,0.80625,0.0010375,0.0010375,0.0010375
70,943.992,0.56356,0.4634,0.82325,0.92299,0.78735,0.88684,0.73694,0.47234,0.43935,0.79959,0.00103438,0.00103438,0.00103438
71,957.349,0.53499,0.44824,0.81826,0.92337,0.82509,0.90501,0.73987,0.49939,0.42858,0.79713,0.00103125,0.00103125,0.00103125
72,970.8,0.55647,0.46533,0.82206,0.8753,0.81962,0.89028,0.72338,0.54163,0.46318,0.80336,0.00102812,0.00102812,0.00102812
73,984.132,0.56063,0.45429,0.82044,0.90785,0.82345,0.89664,0.73833,0.47613,0.4238,0.79833,0.001025,0.001025,0.001025
74,997.669,0.5489,0.44255,0.81832,0.88776,0.81173,0.88741,0.70119,0.57329,0.49989,0.80555,0.00102187,0.00102187,0.00102187
75,1011.07,0.54707,0.43639,0.81883,0.89761,0.84279,0.90576,0.74328,0.49169,0.41445,0.79773,0.00101875,0.00101875,0.00101875
76,1024.46,0.54157,0.44248,0.81719,0.90213,0.8446,0.90195,0.73942,0.51867,0.42478,0.79881,0.00101563,0.00101563,0.00101563
77,1037.8,0.55176,0.43881,0.81867,0.89468,0.84008,0.90221,0.73515,0.49524,0.42162,0.79633,0.0010125,0.0010125,0.0010125
78,1051.18,0.52381,0.42587,0.81519,0.91829,0.82459,0.90418,0.73824,0.50847,0.42706,0.79926,0.00100938,0.00100938,0.00100938
79,1064.58,0.53643,0.42944,0.81848,0.91896,0.8245,0.90656,0.74036,0.52056,0.41993,0.79873,0.00100625,0.00100625,0.00100625
80,1078.12,0.5625,0.44326,0.81891,0.90792,0.82295,0.90155,0.74129,0.50009,0.41909,0.79656,0.00100313,0.00100313,0.00100313
81,1091.45,0.53172,0.42624,0.82029,0.91972,0.81707,0.90176,0.74508,0.48268,0.40613,0.79692,0.001,0.001,0.001
82,1104.97,0.56255,0.44676,0.82153,0.8912,0.81464,0.89076,0.72521,0.50976,0.43135,0.79671,0.000996875,0.000996875,0.000996875
83,1118.33,0.53321,0.43084,0.81969,0.91858,0.82496,0.90602,0.75882,0.45829,0.39557,0.79465,0.00099375,0.00099375,0.00099375
84,1131.78,0.53173,0.42257,0.81749,0.92061,0.83108,0.90398,0.74956,0.45115,0.40716,0.79547,0.000990625,0.000990625,0.000990625
85,1145.08,0.52472,0.41636,0.81664,0.91654,0.8266,0.90242,0.7436,0.50244,0.40843,0.79638,0.0009875,0.0009875,0.0009875
86,1158.59,0.53201,0.4343,0.8172,0.91262,0.83164,0.90674,0.74953,0.49706,0.40645,0.7975,0.000984375,0.000984375,0.000984375
87,1172.01,0.53805,0.4324,0.81589,0.93278,0.8035,0.90134,0.74573,0.49037,0.40738,0.79994,0.00098125,0.00098125,0.00098125
88,1185.41,0.56138,0.43677,0.81784,0.90314,0.81744,0.90331,0.73503,0.51387,0.43402,0.7996,0.000978125,0.000978125,0.000978125
89,1198.76,0.57277,0.44138,0.81954,0.89641,0.83831,0.90186,0.7296,0.54919,0.42179,0.79939,0.000975,0.000975,0.000975
90,1212.15,0.5483,0.43179,0.8172,0.90393,0.82846,0.89963,0.74551,0.48006,0.40377,0.79423,0.000971875,0.000971875,0.000971875
91,1225.59,0.52524,0.41944,0.81469,0.913,0.84133,0.9078,0.75189,0.47051,0.39507,0.79354,0.00096875,0.00096875,0.00096875
92,1238.98,0.52873,0.41999,0.81435,0.92491,0.82187,0.91226,0.75026,0.48985,0.40287,0.79417,0.000965625,0.000965625,0.000965625
93,1252.49,0.52814,0.4229,0.81586,0.90722,0.81986,0.90101,0.75207,0.48116,0.40921,0.79571,0.0009625,0.0009625,0.0009625
94,1265.89,0.53445,0.42015,0.81585,0.8933,0.84262,0.90688,0.75213,0.48869,0.39953,0.79458,0.000959375,0.000959375,0.000959375
95,1279.26,0.52279,0.412,0.81161,0.90036,0.82257,0.90365,0.74858,0.45738,0.40935,0.79627,0.00095625,0.00095625,0.00095625
96,1292.68,0.53118,0.42161,0.81276,0.9178,0.82409,0.90031,0.74275,0.48163,0.41088,0.79634,0.000953125,0.000953125,0.000953125
97,1306.04,0.50663,0.41109,0.81143,0.9033,0.84199,0.90786,0.75734,0.46875,0.40201,0.79467,0.00095,0.00095,0.00095
98,1319.44,0.51168,0.41069,0.81139,0.93442,0.82276,0.91102,0.75474,0.49855,0.39598,0.79722,0.000946875,0.000946875,0.000946875
99,1332.97,0.53,0.41648,0.81654,0.90271,0.82964,0.89735,0.74654,0.48112,0.39739,0.79529,0.00094375,0.00094375,0.00094375
100,1346.37,0.52254,0.41435,0.81367,0.92147,0.81755,0.8997,0.74893,0.46956,0.41599,0.79397,0.000940625,0.000940625,0.000940625
101,1359.78,0.51696,0.41409,0.81405,0.91563,0.83824,0.9083,0.7564,0.45798,0.39979,0.79341,0.0009375,0.0009375,0.0009375
102,1373.21,0.525,0.41871,0.81348,0.91629,0.82166,0.90278,0.75586,0.46838,0.41005,0.79377,0.000934375,0.000934375,0.000934375
103,1386.63,0.52181,0.40991,0.81553,0.91497,0.83547,0.91043,0.75541,0.47955,0.40208,0.79653,0.00093125,0.00093125,0.00093125
104,1400,0.5092,0.40324,0.80956,0.90191,0.81987,0.8981,0.75636,0.46602,0.41656,0.79503,0.000928125,0.000928125,0.000928125
105,1413.53,0.51743,0.41266,0.81204,0.91082,0.83208,0.90589,0.75863,0.45302,0.40165,0.79428,0.000925,0.000925,0.000925
106,1426.88,0.50702,0.40918,0.81657,0.91207,0.83656,0.90924,0.76047,0.45848,0.39167,0.79296,0.000921875,0.000921875,0.000921875
107,1440.26,0.51189,0.41016,0.81331,0.91581,0.83847,0.90925,0.75161,0.47718,0.3957,0.79426,0.00091875,0.00091875,0.00091875
108,1453.66,0.52005,0.40372,0.81566,0.90394,0.83299,0.90466,0.75762,0.44093,0.39153,0.7911,0.000915625,0.000915625,0.000915625
109,1467.08,0.52901,0.40964,0.81185,0.91638,0.84141,0.91045,0.76262,0.46579,0.38661,0.79211,0.0009125,0.0009125,0.0009125
110,1480.52,0.52145,0.4074,0.81666,0.93047,0.83196,0.91327,0.75288,0.47977,0.39312,0.79377,0.000909375,0.000909375,0.000909375
111,1494.07,0.51473,0.39953,0.81303,0.91707,0.83646,0.90717,0.76788,0.43106,0.3785,0.79157,0.00090625,0.00090625,0.00090625
112,1507.46,0.51075,0.40419,0.81241,0.924,0.84706,0.91559,0.75925,0.46796,0.37699,0.79242,0.000903125,0.000903125,0.000903125
113,1520.89,0.5154,0.39879,0.81192,0.93096,0.82771,0.90473,0.75502,0.47995,0.38507,0.79247,0.0009,0.0009,0.0009
114,1534.29,0.50556,0.40054,0.81513,0.90844,0.82714,0.89903,0.75959,0.43698,0.38618,0.79092,0.000896875,0.000896875,0.000896875
115,1547.69,0.49318,0.39179,0.80942,0.91455,0.82499,0.9053,0.75619,0.46464,0.40091,0.79358,0.00089375,0.00089375,0.00089375
116,1561.15,0.50832,0.39926,0.81174,0.92839,0.82859,0.90905,0.76339,0.45531,0.38465,0.79271,0.000890625,0.000890625,0.000890625
117,1574.7,0.49494,0.39285,0.81228,0.90807,0.84773,0.91037,0.76859,0.43608,0.38189,0.7909,0.0008875,0.0008875,0.0008875
118,1588.13,0.48962,0.39464,0.81043,0.91241,0.82914,0.90348,0.76539,0.4444,0.39088,0.79075,0.000884375,0.000884375,0.000884375
119,1601.52,0.51171,0.40377,0.81147,0.92351,0.83637,0.9107,0.7532,0.50848,0.39185,0.79643,0.00088125,0.00088125,0.00088125
120,1614.91,0.51145,0.40295,0.8155,0.93098,0.82446,0.90768,0.76599,0.44087,0.38034,0.79225,0.000878125,0.000878125,0.000878125
121,1628.68,0.50588,0.40392,0.81203,0.92132,0.83527,0.90419,0.7639,0.43772,0.38917,0.79152,0.000875,0.000875,0.000875
122,1642.01,0.49981,0.39896,0.81225,0.91494,0.83821,0.90631,0.76041,0.4724,0.38754,0.79404,0.000871875,0.000871875,0.000871875
123,1655.46,0.50618,0.40169,0.81157,0.91093,0.83914,0.90359,0.757,0.47256,0.39168,0.79458,0.00086875,0.00086875,0.00086875
124,1668.82,0.49572,0.39642,0.80723,0.9124,0.85076,0.91009,0.75198,0.479,0.38113,0.79138,0.000865625,0.000865625,0.000865625
125,1682.13,0.49733,0.38792,0.81264,0.92953,0.83682,0.91337,0.76435,0.43929,0.37165,0.78964,0.0008625,0.0008625,0.0008625
126,1695.54,0.49159,0.39427,0.81128,0.92086,0.83973,0.90921,0.75912,0.47732,0.37225,0.7924,0.000859375,0.000859375,0.000859375
127,1709.07,0.49011,0.39242,0.81132,0.9305,0.84133,0.91506,0.76288,0.46971,0.3754,0.79132,0.00085625,0.00085625,0.00085625
128,1722.43,0.48678,0.38434,0.81142,0.92471,0.83254,0.91256,0.76963,0.44224,0.36817,0.78994,0.000853125,0.000853125,0.000853125
129,1735.86,0.49395,0.38357,0.80923,0.915,0.83346,0.90393,0.76456,0.45957,0.38631,0.7919,0.00085,0.00085,0.00085
130,1749.22,0.49645,0.39328,0.81166,0.92928,0.83117,0.90906,0.76929,0.43726,0.37848,0.79112,0.000846875,0.000846875,0.000846875
131,1762.53,0.49356,0.38532,0.8107,0.92972,0.83234,0.91204,0.76334,0.45324,0.38073,0.79146,0.00084375,0.00084375,0.00084375
132,1775.92,0.50231,0.38543,0.80602,0.91179,0.84513,0.91156,0.77329,0.4255,0.37406,0.78925,0.000840625,0.000840625,0.000840625
133,1789.54,0.499,0.38593,0.80969,0.9296,0.83946,0.91563,0.76088,0.4772,0.37707,0.79284,0.0008375,0.0008375,0.0008375
134,1802.9,0.4916,0.38166,0.81316,0.92783,0.84793,0.91892,0.7734,0.45425,0.36005,0.79106,0.000834375,0.000834375,0.000834375
135,1816.37,0.48682,0.37627,0.8108,0.9228,0.84362,0.91678,0.772,0.44959,0.36527,0.78957,0.00083125,0.00083125,0.00083125
136,1829.75,0.49651,0.3821,0.80955,0.91939,0.84679,0.91839,0.77642,0.42417,0.3652,0.78852,0.000828125,0.000828125,0.000828125
137,1843.13,0.49517,0.38136,0.80821,0.91792,0.84046,0.91133,0.77197,0.43374,0.37571,0.79117,0.000825,0.000825,0.000825
138,1856.53,0.48214,0.37592,0.80677,0.92522,0.82874,0.90842,0.77195,0.42178,0.3796,0.78967,0.000821875,0.000821875,0.000821875
139,1870.06,0.48896,0.37868,0.80974,0.92104,0.84866,0.91561,0.78102,0.42572,0.36572,0.78915,0.00081875,0.00081875,0.00081875
140,1883.44,0.47633,0.3724,0.80473,0.91976,0.84953,0.91726,0.7708,0.45454,0.37168,0.79324,0.000815625,0.000815625,0.000815625
141,1896.81,0.48512,0.38147,0.80801,0.91763,0.84499,0.91264,0.76705,0.44861,0.3798,0.78973,0.0008125,0.0008125,0.0008125
142,1910.27,0.49155,0.3797,0.80816,0.91285,0.83801,0.91171,0.76726,0.46269,0.38429,0.79184,0.000809375,0.000809375,0.000809375
143,1923.66,0.48382,0.38138,0.80927,0.93468,0.83073,0.91914,0.78072,0.42161,0.37458,0.78728,0.00080625,0.00080625,0.00080625
144,1937.05,0.48839,0.37902,0.81092,0.93238,0.83795,0.91635,0.77605,0.41839,0.36633,0.79029,0.000803125,0.000803125,0.000803125
145,1950.59,0.48682,0.37641,0.80701,0.9257,0.84499,0.91372,0.77563,0.4279,0.36967,0.78799,0.0008,0.0008,0.0008
146,1963.94,0.47827,0.37411,0.80602,0.92066,0.85764,0.91855,0.77036,0.45302,0.37911,0.78994,0.000796875,0.000796875,0.000796875
147,1977.27,0.48398,0.37379,0.81042,0.92758,0.83522,0.91241,0.77625,0.43909,0.37451,0.7902,0.00079375,0.00079375,0.00079375
148,1990.68,0.47951,0.37597,0.80799,0.93037,0.83928,0.91363,0.77779,0.44468,0.3722,0.78953,0.000790625,0.000790625,0.000790625
149,2004.03,0.48152,0.37405,0.81316,0.92669,0.84464,0.91524,0.77926,0.43235,0.3693,0.78869,0.0007875,0.0007875,0.0007875
150,2017.46,0.48275,0.37166,0.80752,0.92363,0.85307,0.92047,0.78078,0.41881,0.3726,0.78677,0.000784375,0.000784375,0.000784375
151,2030.94,0.46312,0.36607,0.80582,0.92423,0.8423,0.91539,0.78203,0.41754,0.36047,0.7868,0.00078125,0.00078125,0.00078125
152,2044.31,0.47425,0.36831,0.8066,0.93427,0.83514,0.91148,0.76972,0.4616,0.37099,0.79158,0.000778125,0.000778125,0.000778125
153,2057.76,0.51335,0.38616,0.80721,0.92741,0.83879,0.91338,0.77452,0.44272,0.36991,0.78927,0.000775,0.000775,0.000775
154,2071.06,0.48235,0.3747,0.80677,0.92637,0.84381,0.91309,0.77869,0.41712,0.36895,0.78835,0.000771875,0.000771875,0.000771875
155,2084.38,0.46817,0.3629,0.80432,0.93088,0.85264,0.91581,0.78297,0.41531,0.35354,0.78742,0.00076875,0.00076875,0.00076875
156,2097.83,0.47758,0.36829,0.80511,0.928,0.84754,0.9158,0.78718,0.4171,0.3568,0.78713,0.000765625,0.000765625,0.000765625
157,2111.5,0.47144,0.36669,0.80676,0.93395,0.8409,0.91415,0.7781,0.41688,0.35642,0.78679,0.0007625,0.0007625,0.0007625
158,2124.9,0.4773,0.37344,0.80793,0.93003,0.84209,0.9135,0.77403,0.43169,0.37298,0.78828,0.000759375,0.000759375,0.000759375
159,2138.27,0.47264,0.3672,0.80565,0.937,0.84443,0.91702,0.7816,0.41538,0.35397,0.78787,0.00075625,0.00075625,0.00075625
160,2151.69,0.47619,0.37105,0.80574,0.93377,0.8522,0.92087,0.77767,0.4545,0.36632,0.78901,0.000753125,0.000753125,0.000753125
161,2165.08,0.48473,0.37093,0.80952,0.92596,0.85725,0.91946,0.78049,0.42334,0.35832,0.78869,0.00075,0.00075,0.00075
162,2178.5,0.47492,0.36735,0.80676,0.9333,0.85307,0.92436,0.7822,0.44501,0.35564,0.78963,0.000746875,0.000746875,0.000746875
163,2192.03,0.47062,0.36621,0.80194,0.92352,0.85312,0.92145,0.78214,0.41746,0.35917,0.78727,0.00074375,0.00074375,0.00074375
164,2205.33,0.46333,0.36047,0.80908,0.92941,0.85322,0.92248,0.78671,0.40774,0.35206,0.78559,0.000740625,0.000740625,0.000740625
165,2218.68,0.46964,0.36495,0.80294,0.90949,0.86005,0.91494,0.7783,0.43547,0.35755,0.78757,0.0007375,0.0007375,0.0007375
166,2232.06,0.46677,0.36849,0.80711,0.92142,0.85283,0.92052,0.78233,0.41323,0.35662,0.78718,0.000734375,0.000734375,0.000734375
167,2245.45,0.47006,0.36039,0.8065,0.93438,0.85059,0.92074,0.77976,0.43295,0.36179,0.78706,0.00073125,0.00073125,0.00073125
168,2258.8,0.46964,0.36018,0.8056,0.93291,0.85154,0.91878,0.78079,0.4236,0.36137,0.78789,0.000728125,0.000728125,0.000728125
169,2272.2,0.45645,0.36431,0.80576,0.92457,0.85166,0.90909,0.77653,0.41218,0.3802,0.78777,0.000725,0.000725,0.000725
170,2285.73,0.4722,0.36794,0.8062,0.92718,0.8551,0.92504,0.78764,0.41946,0.35493,0.78731,0.000721875,0.000721875,0.000721875
171,2299.14,0.46483,0.36051,0.80831,0.9248,0.85564,0.92251,0.78523,0.41353,0.35182,0.78581,0.00071875,0.00071875,0.00071875
172,2312.49,0.45443,0.35886,0.80335,0.92412,0.85798,0.9223,0.78103,0.44299,0.36398,0.79039,0.000715625,0.000715625,0.000715625
173,2325.88,0.47212,0.36598,0.80324,0.91742,0.8534,0.9178,0.78158,0.42064,0.36574,0.78565,0.0007125,0.0007125,0.0007125
174,2339.31,0.47927,0.36506,0.80772,0.91868,0.85299,0.91544,0.78055,0.4175,0.36211,0.78728,0.000709375,0.000709375,0.000709375
175,2352.66,0.47946,0.36515,0.80647,0.93043,0.85261,0.91654,0.78291,0.41556,0.35304,0.78485,0.00070625,0.00070625,0.00070625
176,2366.11,0.44634,0.35304,0.80416,0.92871,0.85711,0.91794,0.78728,0.40227,0.34688,0.78446,0.000703125,0.000703125,0.000703125
177,2379.51,0.47189,0.35555,0.80356,0.93261,0.85619,0.92055,0.77921,0.42687,0.36136,0.78605,0.0007,0.0007,0.0007
178,2392.93,0.46974,0.35712,0.80448,0.93164,0.85477,0.92016,0.78551,0.41197,0.34917,0.78631,0.000696875,0.000696875,0.000696875
179,2406.36,0.48308,0.36266,0.80552,0.93222,0.84573,0.91378,0.77724,0.42079,0.35512,0.78697,0.00069375,0.00069375,0.00069375
180,2419.76,0.46152,0.35681,0.80401,0.92134,0.84881,0.91741,0.77772,0.42283,0.3562,0.78642,0.000690625,0.000690625,0.000690625
181,2433.14,0.45641,0.35571,0.80416,0.93151,0.84656,0.92289,0.7797,0.43407,0.35784,0.78708,0.0006875,0.0006875,0.0006875
182,2446.65,0.46409,0.36267,0.80678,0.93248,0.84247,0.91482,0.77731,0.42465,0.36109,0.7868,0.000684375,0.000684375,0.000684375
183,2460.05,0.45565,0.35145,0.80286,0.94185,0.84436,0.91872,0.78328,0.40439,0.35022,0.78454,0.00068125,0.00068125,0.00068125
184,2473.41,0.45992,0.35076,0.80092,0.91754,0.85454,0.9223,0.7848,0.40624,0.36321,0.78526,0.000678125,0.000678125,0.000678125
185,2486.83,0.46668,0.35616,0.80466,0.9332,0.8524,0.91918,0.78122,0.44295,0.36633,0.78742,0.000675,0.000675,0.000675
