epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,290.082,0.82227,0.60008,0.86326,0.82152,0.67484,0.76493,0.5452,0.7297,0.53931,0.82387,0.000965375,0.000965375,0.000965375
25,302.022,0.79494,0.59852,0.86192,0.84725,0.71082,0.78644,0.57647,0.65506,0.49356,0.81328,0.000953,0.000953,0.000953
26,314.199,0.79334,0.60374,0.85554,0.83624,0.71801,0.78517,0.55231,0.71501,0.52593,0.81738,0.000940625,0.000940625,0.000940625
27,326.101,0.8044,0.59439,0.85956,0.85313,0.70577,0.78142,0.55975,0.69557,0.52413,0.81567,0.00092825,0.00092825,0.00092825
28,338.059,0.79047,0.58268,0.857,0.85175,0.71456,0.78437,0.5717,0.66313,0.51732,0.81511,0.000915875,0.000915875,0.000915875
29,349.96,0.80856,0.59475,0.85887,0.88241,0.69922,0.7916,0.57296,0.6774,0.50258,0.81396,0.0009035,0.0009035,0.0009035
30,361.935,0.7593,0.55832,0.84906,0.86457,0.70645,0.79515,0.59292,0.62714,0.48669,0.81079,0.000891125,0.000891125,0.000891125
31,373.969,0.78391,0.58165,0.85212,0.86824,0.71572,0.79491,0.56747,0.69102,0.48183,0.81539,0.00087875,0.00087875,0.00087875
32,385.977,0.75908,0.56904,0.85057,0.90366,0.71082,0.80595,0.59831,0.64946,0.48678,0.81347,0.000866375,0.000866375,0.000866375
33,398.098,0.77045,0.56981,0.8503,0.89346,0.71269,0.80682,0.59851,0.6405,0.48798,0.80977,0.000854,0.000854,0.000854
34,410.173,0.77098,0.57795,0.85553,0.86364,0.70933,0.79976,0.59441,0.63388,0.46783,0.81097,0.000841625,0.000841625,0.000841625
35,422.1,0.76496,0.55827,0.85226,0.83754,0.7456,0.81099,0.60073,0.63639,0.46313,0.80887,0.00082925,0.00082925,0.00082925
36,434.141,0.76706,0.56195,0.85438,0.88089,0.71978,0.80886,0.59061,0.65193,0.468,0.80712,0.000816875,0.000816875,0.000816875
37,446.131,0.75431,0.56184,0.85251,0.88443,0.70986,0.80222,0.59504,0.62649,0.48327,0.80615,0.0008045,0.0008045,0.0008045
38,458.153,0.73566,0.5392,0.8465,0.88378,0.72414,0.80934,0.60203,0.62368,0.46942,0.8066,0.000792125,0.000792125,0.000792125
39,470.216,0.74508,0.55902,0.84978,0.86015,0.75438,0.81758,0.60573,0.62662,0.46036,0.80776,0.00077975,0.00077975,0.00077975
40,482.234,0.73586,0.55059,0.84525,0.89416,0.72059,0.81328,0.59987,0.64475,0.45853,0.80702,0.000767375,0.000767375,0.000767375
41,494.126,0.72349,0.52498,0.84491,0.8869,0.7174,0.80967,0.60935,0.61938,0.46918,0.80413,0.000755,0.000755,0.000755
42,506.265,0.73174,0.53793,0.84012,0.85515,0.72981,0.80155,0.59808,0.61719,0.47474,0.80707,0.000742625,0.000742625,0.000742625
43,518.184,0.72548,0.53411,0.84848,0.86192,0.71338,0.79639,0.5905,0.64238,0.47992,0.80815,0.00073025,0.00073025,0.00073025
44,530.232,0.72897,0.54564,0.84368,0.87795,0.71935,0.80446,0.60687,0.60679,0.46437,0.80525,0.000717875,0.000717875,0.000717875
45,542.174,0.73549,0.5452,0.84497,0.88975,0.70561,0.80127,0.59168,0.67035,0.47342,0.80828,0.0007055,0.0007055,0.0007055
46,554.12,0.738,0.53062,0.84205,0.8782,0.72056,0.80601,0.5928,0.63915,0.46457,0.80808,0.000693125,0.000693125,0.000693125
47,566,0.74045,0.53711,0.8399,0.8823,0.72338,0.80457,0.58957,0.65351,0.46351,0.81096,0.00068075,0.00068075,0.00068075
48,577.984,0.72919,0.5386,0.84751,0.88915,0.71758,0.81335,0.62141,0.58225,0.44432,0.80332,0.000668375,0.000668375,0.000668375
49,590.03,0.7138,0.51503,0.84024,0.83725,0.75379,0.81408,0.61124,0.59612,0.43587,0.80272,0.000656,0.000656,0.000656
50,602.179,0.6879,0.50756,0.83978,0.89542,0.73483,0.82751,0.61827,0.61882,0.43037,0.80482,0.000643625,0.000643625,0.000643625
51,614.087,0.72821,0.51416,0.84473,0.87146,0.73339,0.81122,0.60404,0.65081,0.44981,0.8092,0.00063125,0.00063125,0.00063125
52,626.021,0.69178,0.50413,0.83844,0.87051,0.72333,0.81729,0.61643,0.61318,0.47284,0.80437,0.000618875,0.000618875,0.000618875
53,637.89,0.70382,0.51287,0.84616,0.88609,0.73674,0.81508,0.61872,0.6161,0.43298,0.80624,0.0006065,0.0006065,0.0006065
54,649.838,0.70499,0.50534,0.83979,0.87952,0.73315,0.81801,0.62027,0.58466,0.43071,0.80351,0.000594125,0.000594125,0.000594125
55,661.793,0.71389,0.50879,0.83966,0.89628,0.7269,0.82098,0.61348,0.61579,0.42813,0.8066,0.00058175,0.00058175,0.00058175
56,673.92,0.70669,0.50741,0.83737,0.91747,0.7193,0.82063,0.61124,0.64972,0.42425,0.80792,0.000569375,0.000569375,0.000569375
57,685.867,0.73148,0.51941,0.84263,0.89186,0.73052,0.81796,0.61087,0.59471,0.42708,0.80499,0.000557,0.000557,0.000557
58,697.808,0.70933,0.51071,0.83885,0.90446,0.70344,0.81206,0.61685,0.60638,0.42031,0.80387,0.000544625,0.000544625,0.000544625
59,709.782,0.71206,0.49627,0.83546,0.88028,0.72827,0.81694,0.62322,0.59161,0.42834,0.80334,0.00053225,0.00053225,0.00053225
60,721.847,0.70808,0.50367,0.84011,0.89723,0.72891,0.82581,0.62462,0.55903,0.4209,0.80035,0.000519875,0.000519875,0.000519875
61,733.905,0.69962,0.5075,0.83367,0.86506,0.73904,0.81867,0.62336,0.56919,0.43759,0.80245,0.0005075,0.0005075,0.0005075
62,745.978,0.70434,0.50023,0.84151,0.88526,0.73731,0.82623,0.63558,0.56189,0.41077,0.79993,0.000495125,0.000495125,0.000495125
63,758.02,0.69144,0.50183,0.84238,0.87786,0.74766,0.82546,0.63574,0.5584,0.41016,0.80079,0.00048275,0.00048275,0.00048275
64,770.036,0.67349,0.49136,0.83385,0.87109,0.7574,0.82627,0.63116,0.58436,0.40778,0.80114,0.000470375,0.000470375,0.000470375
65,781.937,0.66832,0.47377,0.83142,0.8957,0.75081,0.83016,0.61876,0.60498,0.40854,0.80001,0.000458,0.000458,0.000458
66,793.933,0.66934,0.48137,0.83637,0.91266,0.74492,0.82844,0.62057,0.60779,0.41121,0.80017,0.000445625,0.000445625,0.000445625
67,805.841,0.67251,0.48435,0.83318,0.9139,0.74918,0.83391,0.61249,0.63242,0.41309,0.80221,0.00043325,0.00043325,0.00043325
68,818.07,0.67089,0.4763,0.83158,0.91063,0.75818,0.83407,0.61824,0.61367,0.40807,0.80118,0.000420875,0.000420875,0.000420875
69,829.984,0.66816,0.47703,0.83752,0.8987,0.75811,0.83493,0.62664,0.57203,0.39579,0.79807,0.0004085,0.0004085,0.0004085
70,841.95,0.66045,0.46966,0.83209,0.88433,0.74635,0.82987,0.63931,0.54253,0.39247,0.79663,0.000396125,0.000396125,0.000396125
71,853.901,0.66075,0.46568,0.82987,0.90551,0.75144,0.83752,0.64413,0.55222,0.39154,0.79763,0.00038375,0.00038375,0.00038375
72,865.935,0.6689,0.46801,0.8258,0.91535,0.73986,0.83847,0.64259,0.5632,0.39491,0.79737,0.000371375,0.000371375,0.000371375
73,877.842,0.66387,0.46449,0.82943,0.91589,0.74693,0.8365,0.65398,0.52586,0.37125,0.79599,0.000359,0.000359,0.000359
74,889.79,0.63544,0.44479,0.83023,0.90372,0.74796,0.83798,0.6477,0.55066,0.38617,0.79557,0.000346625,0.000346625,0.000346625
75,901.901,0.65362,0.45961,0.83062,0.90192,0.7581,0.83489,0.64352,0.56563,0.3898,0.79518,0.00033425,0.00033425,0.00033425
76,913.774,0.64127,0.4604,0.8306,0.89845,0.75355,0.83526,0.63734,0.55622,0.38873,0.7957,0.000321875,0.000321875,0.000321875
77,925.67,0.65356,0.45596,0.82676,0.91181,0.75051,0.83479,0.64248,0.55205,0.38908,0.79589,0.0003095,0.0003095,0.0003095
78,937.717,0.66708,0.45398,0.82777,0.89403,0.75649,0.84061,0.6547,0.52946,0.37852,0.79248,0.000297125,0.000297125,0.000297125
79,949.696,0.63054,0.45001,0.82634,0.90669,0.75187,0.83948,0.65311,0.53046,0.37061,0.79249,0.00028475,0.00028475,0.00028475
80,961.589,0.63447,0.44776,0.82708,0.9079,0.7484,0.83973,0.6515,0.52922,0.37865,0.79274,0.000272375,0.000272375,0.000272375
81,973.674,0.64573,0.45198,0.82897,0.92238,0.75082,0.8415,0.64863,0.54381,0.37708,0.79366,0.00026,0.00026,0.00026
82,985.551,0.63743,0.44683,0.82882,0.91728,0.74982,0.8402,0.65841,0.52642,0.37379,0.79192,0.000247625,0.000247625,0.000247625
83,997.545,0.65854,0.44957,0.82962,0.91128,0.75379,0.84363,0.6659,0.50183,0.3684,0.79161,0.00023525,0.00023525,0.00023525
84,1009.61,0.62567,0.43453,0.82814,0.91818,0.74718,0.83879,0.65965,0.51976,0.36866,0.79297,0.000222875,0.000222875,0.000222875
85,1021.49,0.63148,0.4378,0.82151,0.90827,0.75577,0.83948,0.64594,0.54888,0.37792,0.79483,0.0002105,0.0002105,0.0002105
86,1033.38,0.63245,0.44308,0.8244,0.90455,0.76629,0.84648,0.65773,0.53815,0.37537,0.7936,0.000198125,0.000198125,0.000198125
87,1045.42,0.61745,0.4411,0.82481,0.92442,0.74099,0.83878,0.64994,0.5459,0.37627,0.79417,0.00018575,0.00018575,0.00018575
88,1057.33,0.6293,0.44118,0.82495,0.92387,0.75211,0.84601,0.65043,0.5534,0.37518,0.79486,0.000173375,0.000173375,0.000173375
89,1069.2,0.61196,0.43287,0.82674,0.90595,0.76993,0.852,0.66386,0.50796,0.3598,0.79229,0.000161,0.000161,0.000161
90,1081.09,0.61834,0.43044,0.82583,0.91966,0.76523,0.84849,0.66419,0.4969,0.35738,0.79118,0.000148625,0.000148625,0.000148625
91,1093.38,0.55611,0.39362,0.80951,0.92081,0.7533,0.84832,0.65933,0.52105,0.36153,0.79276,0.00013625,0.00013625,0.00013625
92,1104.98,0.53553,0.37329,0.80206,0.88925,0.76116,0.84181,0.65735,0.51344,0.36727,0.79284,0.000123875,0.000123875,0.000123875
93,1116.83,0.5375,0.37214,0.80752,0.91058,0.75454,0.84451,0.65226,0.53113,0.36978,0.79278,0.0001115,0.0001115,0.0001115
94,1128.5,0.54398,0.36735,0.80403,0.91235,0.75476,0.8453,0.65814,0.5116,0.36401,0.79117,9.9125e-05,9.9125e-05,9.9125e-05
95,1140.14,0.53395,0.36984,0.80342,0.90857,0.76167,0.8487,0.65699,0.51646,0.36333,0.79166,8.675e-05,8.675e-05,8.675e-05
96,1151.76,0.53308,0.36593,0.80082,0.91527,0.75064,0.8406,0.65587,0.52387,0.35982,0.79254,7.4375e-05,7.4375e-05,7.4375e-05
97,1163.39,0.53561,0.3662,0.81118,0.92685,0.74382,0.84181,0.65784,0.51698,0.35696,0.79193,6.2e-05,6.2e-05,6.2e-05
98,1175.14,0.52745,0.36321,0.80445,0.9142,0.75925,0.84991,0.66879,0.50085,0.34939,0.79072,4.9625e-05,4.9625e-05,4.9625e-05
99,1186.86,0.53312,0.36382,0.80285,0.91194,0.75793,0.84745,0.66471,0.50775,0.34982,0.79039,3.725e-05,3.725e-05,3.725e-05
100,1198.52,0.51172,0.35342,0.79743,0.92678,0.74779,0.84812,0.66722,0.48916,0.34501,0.78953,2.4875e-05,2.4875e-05,2.4875e-05
